PrawnID,GAV,Age,Class,Family ID,IntFamID,FamIntID,UniqueFamily,AllOffspringCount,GAVtotaloffspringcount,Larvalcount,ND offspring count,SampleID,GAV,
G1T1701_BR_065_P,1.39,broodstock,Mother,G1T1701_BR_065_P__G1T1701_BR_036_P,44,,,,,,,,,
G1T1701_161_001_D1_G,1.38,Pond,Offspring,G1T1701_BR_065_P__G1T1701_BR_036_P,44,,,,,,,,,
G1T1701_157_001_D3_G,1.48,Pond,Offspring,G1T1701_BR_065_P__G1T1701_BR_036_P,44,,,,,,,,,
G1T1701_157_001_C7_G,ND,Pond,Offspring,G1T1701_BR_065_P__G1T1701_BR_036_P,44,,,,,,,,,
G1T1701_152_001_F1_G,4.36,Pond,Offspring,G1T1701_BR_065_P__G1T1701_BR_036_P,44,,,,,,,,,
G1T1701_BR_018_P,3.67,broodstock,Father,G1T1701_BR_059_P__G1T1701_BR_018_P,45,,,,,,,,,
G1T1701_BR_059_P,1.27,broodstock,Mother,G1T1701_BR_059_P__G1T1701_BR_018_P,45,,,,,,,,,
G1T1701_157_001_A5_G,ND,Pond,Offspring,G1T1701_BR_059_P__G1T1701_BR_018_P,45,,,,,,,,,
G1T1701_157_001_A12_G,1.43,Pond,Offspring,G1T1701_BR_059_P__G1T1701_BR_018_P,45,,,,,,,,,
G1T1701_152_001_A1_G,4.8,Pond,Offspring,G1T1701_BR_059_P__G1T1701_BR_018_P,45,,,,,,,,,
G1T1701_BR_044_P,0.72,broodstock,Father,G1T1701_BR_198_M__G1T1701_BR_044_P,46,,,,,,,,,
G1T1701_BR_198_M,4.06,broodstock,Mother,G1T1701_BR_198_M__G1T1701_BR_044_P,46,,,,,,,,,
G1T1701_160_001_F6_G,3.99,Pond,Offspring,G1T1701_BR_198_M__G1T1701_BR_044_P,46,,,,,,,,,
G1T1701_160_001_E4_G,4.19,Pond,Offspring,G1T1701_BR_198_M__G1T1701_BR_044_P,46,,,,,,,,,
G1T1701_160_001_D5_G,0,Pond,Offspring,G1T1701_BR_198_M__G1T1701_BR_044_P,46,,,,,,,,,
G1T1701_BR_441_MP,2.88,broodstock,Father,G1T1701_BR_123_MP__G1T1701_BR_441_MP,47,,,,,,,,,
G1T1701_BR_123_MP,0.00,broodstock,Mother,G1T1701_BR_123_MP__G1T1701_BR_441_MP,47,,,,,,,,,
G1T1701_155_001_B8_G,1.49,Pond,Offspring,G1T1701_BR_123_MP__G1T1701_BR_441_MP,47,,,,,,,,,
G1T1701_149_003_C6_G,0,Pond,Offspring,G1T1701_BR_123_MP__G1T1701_BR_441_MP,47,,,,,,,,,
G1T1701_BR_428_MP,2.45,broodstock,Father,G1T1701_BR_204_M__G1T1701_BR_428_MP,48,,,,,,,,,
G1T1701_BR_204_M,5.92,broodstock,Mother,G1T1701_BR_204_M__G1T1701_BR_428_MP,48,,,,,,,,,
G1T1701_157_001_F3_G,ND,Pond,Offspring,G1T1701_BR_204_M__G1T1701_BR_428_MP,48,,,,,,,,,
G1T1701_152_001_E9_G,0,Pond,Offspring,G1T1701_BR_204_M__G1T1701_BR_428_MP,48,,,,,,,,,
G1T1701_BR_367_MP,#VALUE!,broodstock,Father,G1T1701_BR_385_MP__G1T1701_BR_367_MP,49,,,,,,,,,
G1T1701_BR_385_MP,0.00,broodstock,Mother,G1T1701_BR_385_MP__G1T1701_BR_367_MP,49,,,,,,,,,
G1T1701_152_001_H4_G,1.47,Pond,Offspring,G1T1701_BR_385_MP__G1T1701_BR_367_MP,49,,,,,,,,,
G1T1701_152_001_B7_G,1.38,Pond,Offspring,G1T1701_BR_385_MP__G1T1701_BR_367_MP,49,,,,,,,,,
G1T1701_BR_013_P,0.00,broodstock,Father,G1T1701_BR_055_P__G1T1701_BR_013_P,50,,,,,,,,,
G1T1701_BR_055_P,0.00,broodstock,Mother,G1T1701_BR_055_P__G1T1701_BR_013_P,50,,,,,,,,,
G1T1701_150_001_C11_G,2.13,Pond,Offspring,G1T1701_BR_055_P__G1T1701_BR_013_P,50,,,,,,,,,
G1T1701_BR_017_P,0.00,broodstock,Father,G1T1701_BR_059_P__G1T1701_BR_017_P,51,,,,,,,,,
G1T1701_BR_059_P,1.27,broodstock,Mother,G1T1701_BR_059_P__G1T1701_BR_017_P,51,,,,,,,,,
G1T1701_157_001_F8_G,ND,Pond,Offspring,G1T1701_BR_059_P__G1T1701_BR_017_P,51,,,,,,,,,
G1T1701_BR_041_P,0.00,broodstock,Father,G1T1701_BR_070_P__G1T1701_BR_041_P,52,,,,,,,,,
G1T1701_BR_070_P,1.80,broodstock,Mother,G1T1701_BR_070_P__G1T1701_BR_041_P,52,,,,,,,,,
G1T1701_149_005_C6_G,1.55,Pond,Offspring,G1T1701_BR_070_P__G1T1701_BR_041_P,52,,,,,,,,,
G1T1701_BR_441_MP,2.88,broodstock,Father,G1T1701_BR_388_MP__G1T1701_BR_441_MP,53,,,,,,,,,
G1T1701_BR_388_MP,1.75,broodstock,Mother,G1T1701_BR_388_MP__G1T1701_BR_441_MP,53,,,,,,,,,
G1T1701_161_001_B4_G,2.06,Pond,Offspring,G1T1701_BR_388_MP__G1T1701_BR_441_MP,53,,,,,,,,,
G1T1701_BR_010_P,1.65,broodstock,Father,G1T1701_BR_055_P__G1T1701_BR_010_P,54,,,,,,,,,
G1T1701_BR_055_P,0.00,broodstock,Mother,G1T1701_BR_055_P__G1T1701_BR_010_P,54,,,,,,,,,
G1T1701_BR_363_MP,4.49,broodstock,Father,G1T1701_BR_062_P__G1T1701_BR_363_MP,55,,,,,,,,,
G1T1701_BR_062_P,1.26,broodstock,Mother,G1T1701_BR_062_P__G1T1701_BR_363_MP,55,,,,,,,,,
G1T1701_BR_272_MP,3.45,broodstock,Father,G1T1701_BR_095_MP__G1T1701_BR_272_MP,56,,,,,,,,,
G1T1701_BR_095_MP,0.00,broodstock,Mother,G1T1701_BR_095_MP__G1T1701_BR_272_MP,56,,,,,,,,,
G1T1701_BR_325_MP,#VALUE!,broodstock,Father,G1T1701_BR_102_MP__G1T1701_BR_325_MP,57,,,,,,,,,
G1T1701_BR_102_MP,0.00,broodstock,Mother,G1T1701_BR_102_MP__G1T1701_BR_325_MP,57,,,,,,,,,
G1T1701_BR_348_MP,2.65,broodstock,Father,G1T1701_BR_117_MP__G1T1701_BR_348_MP,58,,,,,,,,,
G1T1701_BR_117_MP,1.05,broodstock,Mother,G1T1701_BR_117_MP__G1T1701_BR_348_MP,58,,,,,,,,,
G1T1701_BR_023_P,0.48,broodstock,Father,G1T1701_BR_139_MP__G1T1701_BR_023_P,59,,,,,,,,,
G1T1701_BR_139_MP,5.37,broodstock,Mother,G1T1701_BR_139_MP__G1T1701_BR_023_P,59,,,,,,,,,
G1T1701_BR_278_MP,#VALUE!,broodstock,Father,G1T1701_BR_163_MP__G1T1701_BR_278_MP,60,,,,,,,,,
G1T1701_BR_163_MP,3.04,broodstock,Mother,G1T1701_BR_163_MP__G1T1701_BR_278_MP,60,,,,,,,,,
G1T1701_BR_031_P,0.82,broodstock,Father,G1T1701_BR_168_MP__G1T1701_BR_031_P,61,,,,,,,,,
G1T1701_BR_168_MP,2.01,broodstock,Mother,G1T1701_BR_168_MP__G1T1701_BR_031_P,61,,,,,,,,,
G1T1701_BR_279_MP,0.00,broodstock,Father,G1T1701_BR_204_M__G1T1701_BR_279_MP,62,,,,,,,,,
G1T1701_BR_204_M,5.92,broodstock,Mother,G1T1701_BR_204_M__G1T1701_BR_279_MP,62,,,,,,,,,
